inquiry_id,priority,issue_category,issue_subcategory,channel,region,handled_by,hour_of_day,weekday,sla_breach_flag,resolution_minutes,sla_hours,created_at
INC04358,Low,Fraud Detection,Suspicious Login,Chat,East,Agent_54,5,6,0,105,72,2025-05-31 05:02:00
INC04359,Low,Account Access,Password Reset,Mobile App,East,Agent_77,8,5,0,170,72,2025-09-05 08:00:00
INC04360,High,Delay,Interbank Delay,Phone,East,Agent_95,1,1,0,443,24,2025-05-05 01:59:00
INC04361,High,Delay,Clearing Delay,Chat,West,Agent_46,12,1,0,641,24,2025-01-27 12:40:00
INC04362,Low,Chargeback,Customer Dispute,Phone,East,Agent_92,16,0,0,1874,72,2025-06-08 16:16:00
INC04363,Low,Fraud Detection,Account Takeover,Chat,Central,Agent_104,8,4,0,2251,72,2025-07-31 08:54:00
INC04364,Critical,Transaction Mismatch,Duplicate Transaction,Email,East,Agent_51,11,4,1,271,4,2025-08-14 11:10:00
INC04365,Critical,Transaction Mismatch,Amount Mismatch,Mobile App,Central,Agent_43,4,3,1,242,4,2025-08-06 04:20:00
INC04366,High,Delay,Clearing Delay,Email,East,Agent_8,2,1,1,1836,24,2025-02-10 02:32:00
INC04367,Low,Payment Failure,Insufficient Funds,Phone,West,Agent_112,11,0,0,81,72,2025-03-02 11:36:00
INC04368,Low,Payment Failure,Beneficiary Error,Mobile App,South,Agent_105,15,4,0,1000,72,2025-02-06 15:16:00
INC04369,High,Chargeback,Customer Dispute,Email,North,Agent_75,20,5,0,285,24,2025-02-21 20:02:00
INC04370,Critical,Delay,Interbank Delay,Chat,East,Agent_36,12,6,1,811,4,2025-08-23 12:30:00
INC04371,Medium,Transaction Mismatch,Missing Transaction,Email,East,Agent_88,18,1,0,186,48,2025-07-14 18:26:00
INC04372,High,Fraud Detection,Suspicious Login,Phone,South,Agent_111,2,6,0,184,24,2025-06-07 02:42:00
INC04373,High,Chargeback,Merchant Error,Email,Central,Agent_59,20,6,0,716,24,2025-08-16 20:08:00
INC04374,Critical,KYC/Documentation,Verification Delay,Chat,North,Agent_114,18,1,1,508,4,2025-06-16 18:05:00
INC04375,Low,Transaction Mismatch,Missing Transaction,Email,East,Agent_72,18,5,0,1257,72,2025-01-03 18:42:00
INC04376,High,Payment Failure,Insufficient Funds,Mobile App,West,Agent_103,15,1,0,242,24,2025-09-15 15:35:00
INC04377,Low,Fraud Detection,Suspicious Login,Email,East,Agent_15,18,0,0,1426,72,2025-05-11 18:30:00
INC04378,Medium,Transaction Mismatch,Missing Transaction,Mobile App,West,Agent_56,17,5,0,461,48,2025-02-21 17:29:00
INC04379,Low,Delay,Processing Queue,Email,East,Agent_21,22,3,1,4988,72,2025-08-06 22:25:00
INC04380,Medium,Payment Failure,Beneficiary Error,Mobile App,Central,Agent_64,8,1,0,319,48,2025-07-14 08:08:00
INC04381,Low,Transaction Mismatch,Duplicate Transaction,Chat,West,Agent_94,16,3,0,437,72,2025-01-08 16:50:00
INC04382,Medium,Account Access,MFA Issue,Chat,West,Agent_62,23,6,0,124,48,2025-04-19 23:37:00
INC04383,High,Transaction Mismatch,Duplicate Transaction,Phone,South,Agent_47,3,4,0,482,24,2025-09-04 03:17:00
INC04384,Low,Transaction Mismatch,Duplicate Transaction,Chat,West,Agent_104,22,5,0,364,72,2025-01-10 22:05:00
INC04385,Medium,Chargeback,Customer Dispute,Chat,East,Agent_44,4,0,0,775,48,2025-06-15 04:23:00
INC04386,Medium,Transaction Mismatch,Missing Transaction,Chat,East,Agent_24,22,0,0,658,48,2025-06-22 22:42:00
INC04387,High,Delay,Processing Queue,Phone,West,Agent_21,22,4,0,1179,24,2025-01-02 22:57:00
INC04388,Medium,Payment Failure,Beneficiary Error,Mobile App,Central,Agent_42,23,5,0,424,48,2025-08-29 23:30:00
INC04389,High,Payment Failure,Insufficient Funds,Mobile App,West,Agent_3,1,5,0,450,24,2025-09-12 01:45:00
INC04390,Low,KYC/Documentation,Mismatch Info,Mobile App,West,Agent_88,13,4,0,1611,72,2025-05-01 13:59:00
INC04391,Critical,Payment Failure,Beneficiary Error,Email,East,Agent_6,8,5,0,228,4,2025-06-06 08:34:00
INC04392,Medium,Transaction Mismatch,Amount Mismatch,Mobile App,West,Agent_88,15,3,0,720,48,2025-01-29 15:38:00
INC04393,Medium,Delay,Interbank Delay,Phone,West,Agent_25,4,1,0,2188,48,2025-05-12 04:17:00
INC04394,Medium,KYC/Documentation,Mismatch Info,Email,East,Agent_5,18,5,0,1755,48,2025-08-08 18:21:00
INC04395,Medium,Transaction Mismatch,Missing Transaction,Email,South,Agent_7,12,4,0,238,48,2025-02-20 12:38:00
INC04396,Low,Payment Failure,Gateway Error,Chat,Central,Agent_3,21,2,0,581,72,2025-09-02 21:02:00
INC04397,High,Fraud Detection,Card Fraud,Email,East,Agent_80,6,5,0,720,24,2025-03-14 06:49:00
INC04398,Medium,Delay,Interbank Delay,Phone,North,Agent_83,3,0,1,3103,48,2025-05-25 03:35:00
INC04399,Low,Transaction Mismatch,Duplicate Transaction,Email,Central,Agent_60,18,1,0,798,72,2025-03-31 18:54:00
INC04400,Low,Transaction Mismatch,Duplicate Transaction,Email,North,Agent_104,8,2,0,1071,72,2025-02-18 08:27:00
INC04401,Critical,KYC/Documentation,Missing Documents,Mobile App,West,Agent_88,7,1,1,654,4,2025-04-07 07:36:00
INC04402,High,Delay,Processing Queue,Email,Central,Agent_87,20,0,0,1438,24,2025-08-10 20:37:00
INC04403,Medium,KYC/Documentation,Mismatch Info,Email,Central,Agent_65,23,4,0,1501,48,2025-04-17 23:30:00
INC04404,Low,Account Access,Password Reset,Chat,North,Agent_95,12,2,0,298,72,2025-06-03 12:15:00
INC04405,Medium,Delay,Interbank Delay,Phone,West,Agent_74,0,1,1,,48,2025-05-05 00:52:00
INC04406,Low,Transaction Mismatch,Duplicate Transaction,Mobile App,Central,Agent_78,2,2,0,785,72,2025-04-15 02:25:00
INC04407,Medium,Account Access,MFA Issue,Email,West,Agent_19,8,0,0,193,48,2025-03-16 08:55:00
INC04408,Medium,Account Access,MFA Issue,Chat,Central,Agent_11,17,2,1,,48,2025-07-22 17:45:00
INC04409,Medium,Delay,Interbank Delay,Mobile App,Central,Agent_11,16,6,0,385,48,2025-03-29 16:27:00
INC04410,Medium,Transaction Mismatch,Amount Mismatch,Mobile App,East,Agent_24,9,1,0,672,48,2025-01-27 09:01:00
INC04411,Medium,Transaction Mismatch,Amount Mismatch,Phone,East,Agent_3,3,0,0,46,48,2025-05-25 03:47:00
INC04412,Medium,Delay,Clearing Delay,Chat,South,Agent_101,2,5,1,2937,48,2025-05-16 02:45:00
INC04413,Medium,Fraud Detection,Account Takeover,Chat,Central,Agent_51,14,4,0,192,48,2025-05-08 14:03:00
INC04414,Low,Delay,Clearing Delay,Phone,North,Agent_113,11,4,0,878,72,2025-04-24 11:20:00
INC04415,Medium,Transaction Mismatch,Duplicate Transaction,Phone,South,Agent_62,23,5,0,405,48,2025-02-28 23:20:00
INC04416,Critical,Account Access,Password Reset,Chat,Central,Agent_25,22,4,0,166,4,2025-01-30 22:02:00
INC04417,Critical,Chargeback,Merchant Error,Phone,West,Agent_28,14,1,1,275,4,2025-02-17 14:23:00
INC04418,Medium,Payment Failure,Beneficiary Error,Phone,North,Agent_85,6,4,0,41,48,2025-08-21 06:15:00
INC04419,Medium,Delay,Processing Queue,Email,East,Agent_2,18,4,1,,48,2025-05-29 18:10:00
INC04420,Low,Payment Failure,Insufficient Funds,Mobile App,West,Agent_7,13,3,0,445,72,2025-01-01 13:04:00
INC04421,Low,Delay,Interbank Delay,Phone,East,Agent_107,20,6,0,3866,72,2025-03-29 20:20:00
INC04422,Critical,Payment Failure,Gateway Error,Chat,East,Agent_7,2,6,0,64,4,2025-08-30 02:04:00
INC04423,Medium,Chargeback,Customer Dispute,Mobile App,North,Agent_107,10,3,0,1113,48,2025-02-12 10:47:00
INC04424,High,Account Access,Locked Account,Mobile App,West,Agent_78,15,3,0,180,24,2025-03-19 15:25:00
INC04425,High,Transaction Mismatch,Missing Transaction,Email,East,Agent_61,13,2,0,615,24,2025-08-12 13:03:00
INC04426,Medium,Delay,Interbank Delay,Phone,West,Agent_76,0,0,1,,48,2025-06-29 00:53:00
INC04427,High,Payment Failure,Gateway Error,Chat,East,Agent_113,21,4,0,273,24,2025-05-15 21:47:00
INC04428,Low,Transaction Mismatch,Duplicate Transaction,Phone,West,Agent_8,23,1,0,358,72,2025-02-24 23:33:00
INC04429,High,Payment Failure,Beneficiary Error,Mobile App,North,Agent_72,17,2,0,386,24,2025-07-08 17:01:00
INC04430,High,Payment Failure,Insufficient Funds,Chat,North,Agent_116,12,6,0,99,24,2025-03-29 12:31:00
INC04431,High,Payment Failure,Insufficient Funds,Mobile App,North,Agent_68,8,2,0,280,24,2025-06-03 08:47:00
INC04432,High,Delay,Interbank Delay,Mobile App,South,Agent_53,22,6,1,2484,24,2025-02-01 22:22:00
INC04433,Low,Fraud Detection,Account Takeover,Phone,East,Agent_20,19,6,0,1351,72,2025-05-10 19:28:00
INC04434,Medium,Payment Failure,Insufficient Funds,Phone,East,Agent_29,14,5,0,-21,48,2025-01-03 14:24:00
INC04435,Medium,Delay,Clearing Delay,Mobile App,West,Agent_53,11,4,1,3501,48,2025-08-07 11:36:00
INC04436,High,Fraud Detection,Account Takeover,Phone,West,Agent_56,21,0,0,586,24,2025-02-23 21:03:00
INC04437,High,KYC/Documentation,Verification Delay,Phone,North,Agent_116,2,3,1,1460,24,2025-01-08 02:44:00
INC04438,Critical,Delay,Interbank Delay,Mobile App,North,Agent_68,15,1,1,705,4,2025-08-18 15:35:00
INC04439,Medium,Delay,Interbank Delay,Email,South,Agent_71,15,5,0,1316,48,2025-08-08 15:30:00
INC04440,Low,Delay,Clearing Delay,Email,North,Agent_47,9,3,0,2007,72,2025-04-30 09:37:00
INC04441,Medium,Transaction Mismatch,Duplicate Transaction,Mobile App,East,Agent_101,14,0,0,409,48,2025-03-23 14:11:00
INC04442,High,Delay,Processing Queue,Chat,East,Agent_89,16,2,1,,24,2025-01-28 16:43:00
INC04443,High,Transaction Mismatch,Missing Transaction,Phone,North,Agent_23,20,3,0,448,24,2025-08-27 20:56:00
INC04444,Medium,Account Access,Password Reset,Phone,Central,Agent_70,10,3,0,133,48,2025-03-26 10:48:00
INC04445,High,KYC/Documentation,Missing Documents,Email,North,Agent_95,4,1,0,1264,24,2025-01-20 04:22:00
INC04446,High,Delay,Interbank Delay,Phone,East,Agent_16,22,3,0,1044,24,2025-07-23 22:15:00
INC04447,Medium,Account Access,MFA Issue,Mobile App,East,Agent_70,14,0,0,50,48,2025-07-20 14:57:00
INC04448,Low,KYC/Documentation,Missing Documents,Mobile App,Central,Agent_63,23,3,0,395,72,2025-07-23 23:12:00
INC04449,Low,Payment Failure,Gateway Error,Phone,Central,Agent_117,4,1,0,260,72,2025-04-07 04:51:00
INC04450,Medium,Delay,Interbank Delay,Email,Central,Agent_64,12,6,0,2005,48,2025-01-11 12:39:00
INC04451,High,Payment Failure,Insufficient Funds,Phone,North,Agent_56,17,3,0,249,24,2025-02-19 17:58:00
INC04452,High,Payment Failure,Gateway Error,Email,North,Agent_97,10,6,0,388,24,2025-07-19 10:34:00
INC04453,High,Fraud Detection,Account Takeover,Phone,Central,Agent_78,8,5,0,531,24,2025-01-03 08:27:00
INC04454,Low,Payment Failure,Beneficiary Error,Phone,East,Agent_37,1,5,0,288,72,2025-09-12 01:24:00
INC04455,Medium,KYC/Documentation,Verification Delay,Phone,East,Agent_61,19,4,0,1522,48,2025-08-28 19:03:00
INC04456,Low,Payment Failure,Gateway Error,Chat,East,Agent_15,4,3,0,686,72,2025-01-08 04:31:00
INC04457,High,Delay,Processing Queue,Phone,Central,Agent_70,0,1,1,1893,24,2025-04-07 00:43:00
INC04458,Medium,Transaction Mismatch,Missing Transaction,Chat,South,Agent_63,15,2,0,738,48,2025-06-17 15:21:00
INC04459,Low,Payment Failure,Beneficiary Error,Email,East,Agent_41,0,6,0,353,72,2025-06-07 00:24:00
INC04460,Low,Account Access,Locked Account,Chat,North,Agent_15,5,5,0,359,72,2025-04-25 05:00:00
INC04461,High,Transaction Mismatch,Amount Mismatch,Mobile App,East,Agent_2,10,1,0,336,24,2025-04-07 10:10:00
INC04462,Low,Payment Failure,Beneficiary Error,Chat,North,Agent_66,3,6,0,386,72,2025-07-05 03:13:00
INC04463,Low,KYC/Documentation,Missing Documents,Phone,West,Agent_34,11,1,0,3447,72,2025-01-13 11:47:00
INC04464,Medium,Delay,Interbank Delay,Email,South,Agent_103,8,3,0,2596,48,2025-01-22 08:47:00
INC04465,Medium,Payment Failure,Insufficient Funds,Chat,West,Agent_29,15,4,0,392,48,2025-03-20 15:26:00
INC04466,Medium,Payment Failure,Gateway Error,Email,Central,Agent_7,19,3,0,94,48,2025-08-27 19:12:00
INC04467,Medium,Fraud Detection,Card Fraud,Phone,South,Agent_62,1,6,0,708,48,2025-07-12 01:23:00
INC04468,Medium,Payment Failure,Gateway Error,Phone,Central,Agent_29,19,3,0,468,48,2025-04-16 19:54:00
INC04469,Low,KYC/Documentation,Verification Delay,Email,North,Agent_85,12,6,0,1132,72,2025-08-09 12:37:00
INC04470,Low,Chargeback,Merchant Error,Phone,East,Agent_5,23,5,1,,72,2025-06-06 23:20:00
INC04471,High,Transaction Mismatch,Amount Mismatch,Mobile App,Central,Agent_71,3,5,0,271,24,2025-06-13 03:58:00
INC04472,High,Fraud Detection,Suspicious Login,Phone,East,Agent_20,13,3,0,670,24,2025-09-03 13:49:00
INC04473,Medium,Account Access,Locked Account,Mobile App,North,Agent_99,7,5,0,147,48,2025-04-18 07:52:00
INC04474,Low,Account Access,Locked Account,Phone,North,Agent_100,10,0,0,214,72,2025-03-16 10:01:00
INC04475,High,Payment Failure,Insufficient Funds,Chat,West,Agent_6,7,0,0,442,24,2025-06-08 07:49:00
INC04476,Medium,Delay,Clearing Delay,Mobile App,West,Agent_26,20,6,0,2724,48,2025-09-13 20:09:00
INC04477,Low,Fraud Detection,Account Takeover,Email,South,Agent_25,16,4,0,1458,72,2025-07-31 16:01:00
INC04478,Medium,Delay,Processing Queue,Mobile App,North,Agent_81,18,4,0,1253,48,2025-01-23 18:29:00
INC04479,Low,Account Access,MFA Issue,Mobile App,South,Agent_52,11,3,0,29,72,2025-08-27 11:06:00
INC04480,Medium,Delay,Processing Queue,Mobile App,North,Agent_2,16,0,0,1865,48,2025-08-24 16:59:00
INC04481,Low,Payment Failure,Beneficiary Error,Mobile App,Central,Agent_7,12,0,0,695,72,2025-07-13 12:54:00
INC04482,Medium,Transaction Mismatch,Missing Transaction,Phone,West,Agent_70,23,1,0,842,48,2025-06-09 23:55:00
INC04483,Low,Delay,Processing Queue,Mobile App,Central,Agent_57,21,6,1,4406,72,2025-02-08 21:28:00
INC04484,Low,Payment Failure,Beneficiary Error,Phone,Central,Agent_70,6,0,0,185,72,2025-01-05 06:07:00
INC04485,Medium,KYC/Documentation,Verification Delay,Chat,Central,Agent_32,23,5,0,1798,48,2025-06-27 23:16:00
INC04486,Low,Account Access,Locked Account,Email,West,Agent_8,8,3,0,253,72,2025-04-09 08:26:00
INC04487,Medium,Account Access,Locked Account,Mobile App,West,Agent_39,3,5,0,137,48,2025-04-04 03:13:00
INC04488,Medium,Payment Failure,Beneficiary Error,Email,North,Agent_68,10,3,0,213,48,2025-01-29 10:59:00
INC04489,Medium,KYC/Documentation,Missing Documents,Chat,South,Agent_57,23,6,0,2375,48,2025-09-13 23:35:00
INC04490,Medium,KYC/Documentation,Mismatch Info,Phone,East,Agent_101,4,1,0,222,48,2025-02-24 04:26:00
INC04491,Medium,Delay,Processing Queue,Phone,East,Agent_105,15,5,0,1140,48,2025-06-13 15:34:00
INC04492,Critical,Account Access,MFA Issue,Chat,East,Agent_32,3,4,0,52,4,2025-03-27 03:53:00
INC04493,Medium,Delay,Clearing Delay,Mobile App,West,Agent_56,3,5,0,1309,48,2025-04-11 03:31:00
INC04494,Medium,KYC/Documentation,Verification Delay,Mobile App,East,Agent_115,1,2,0,1694,48,2025-03-11 01:33:00
INC04495,Critical,Transaction Mismatch,Duplicate Transaction,Mobile App,Central,Agent_85,3,2,0,136,4,2025-01-07 03:21:00
INC04496,Medium,Delay,Interbank Delay,Chat,East,Agent_72,13,4,0,1545,48,2025-06-12 13:21:00
INC04497,Medium,Payment Failure,Beneficiary Error,Email,West,Agent_61,12,2,0,157,48,2025-08-05 12:29:00
INC04498,Critical,Delay,Interbank Delay,Email,Central,Agent_21,1,1,1,367,4,2025-05-19 01:27:00
INC04499,Medium,Fraud Detection,Account Takeover,Email,Central,Agent_18,22,3,0,188,48,2025-08-13 22:59:00
INC04500,Low,Payment Failure,Insufficient Funds,Chat,West,Agent_84,17,1,0,582,72,2025-04-14 17:42:00
INC04501,Critical,Payment Failure,Insufficient Funds,Chat,West,Agent_48,23,0,0,-30,4,2025-09-14 23:26:00
INC04502,Low,Delay,Interbank Delay,Phone,East,Agent_107,8,5,1,5640,72,2025-09-12 08:41:00
INC04503,Low,Fraud Detection,Account Takeover,Phone,North,Agent_20,13,1,0,1935,72,2025-03-24 13:09:00
INC04504,High,KYC/Documentation,Mismatch Info,Mobile App,North,Agent_37,13,5,0,1160,24,2025-08-08 13:55:00
INC04505,Medium,Delay,Clearing Delay,Chat,Central,Agent_112,18,0,0,915,48,2025-01-19 18:58:00
INC04506,Low,Chargeback,Customer Dispute,Chat,West,Agent_17,9,0,0,1841,72,2025-06-15 09:21:00
INC04507,Low,Account Access,Locked Account,Chat,South,Agent_106,23,2,0,314,72,2025-09-09 23:19:00
INC04508,High,Payment Failure,Beneficiary Error,Email,North,Agent_64,10,6,0,182,24,2025-03-08 10:42:00
INC04509,High,Chargeback,Merchant Error,Phone,North,Agent_96,5,6,0,487,24,2025-04-12 05:06:00
INC04510,High,Account Access,MFA Issue,Phone,West,Agent_12,1,1,0,104,24,2025-08-18 01:40:00
INC04511,Low,Delay,Clearing Delay,Chat,South,Agent_19,21,0,0,3492,72,2025-04-20 21:58:00
INC04512,High,Fraud Detection,Account Takeover,Mobile App,East,Agent_18,13,6,0,463,24,2025-08-23 13:58:00
INC04513,Critical,Transaction Mismatch,Duplicate Transaction,Mobile App,East,Agent_11,21,6,0,138,4,2025-08-09 21:43:00
INC04514,Medium,Payment Failure,Beneficiary Error,Mobile App,East,Agent_46,13,2,0,106,48,2025-02-11 13:00:00
INC04515,Low,Account Access,Password Reset,Chat,East,Agent_21,10,3,0,215,72,2025-09-10 10:36:00
INC04516,High,KYC/Documentation,Verification Delay,Email,North,Agent_117,7,3,0,1381,24,2025-03-26 07:03:00
INC04517,Medium,Chargeback,Merchant Error,Chat,South,Agent_30,20,3,0,1139,48,2025-05-07 20:08:00
INC04518,Medium,Transaction Mismatch,Duplicate Transaction,Mobile App,East,Agent_113,18,0,0,607,48,2025-03-16 18:44:00
INC04519,Low,Transaction Mismatch,Duplicate Transaction,Mobile App,East,Agent_117,9,2,0,1434,72,2025-01-28 09:54:00
INC04520,Low,Account Access,Locked Account,Phone,Central,Agent_102,4,4,0,394,72,2025-09-04 04:50:00
INC04521,High,KYC/Documentation,Mismatch Info,Mobile App,Central,Agent_38,13,1,0,1121,24,2025-01-06 13:28:00
INC04522,Low,Delay,Processing Queue,Chat,South,Agent_16,5,5,0,3425,72,2025-05-30 05:39:00
INC04523,Critical,Transaction Mismatch,Duplicate Transaction,Phone,South,Agent_37,16,5,0,149,4,2025-03-07 16:08:00
INC04524,Medium,Transaction Mismatch,Missing Transaction,Chat,South,Agent_34,0,4,0,561,48,2025-02-06 00:21:00
INC04525,Low,Account Access,Password Reset,Chat,North,Agent_92,12,0,0,295,72,2025-06-29 12:22:00
INC04526,High,Account Access,MFA Issue,Email,Central,Agent_43,22,4,0,93,24,2025-08-28 22:01:00
INC04527,High,Transaction Mismatch,Missing Transaction,Chat,Central,Agent_3,7,5,0,440,24,2025-05-30 07:20:00
INC04528,Medium,KYC/Documentation,Missing Documents,Phone,North,Agent_24,6,6,0,1128,48,2025-08-30 06:44:00
INC04529,Medium,Delay,Processing Queue,Chat,West,Agent_71,9,1,0,987,48,2025-07-21 09:40:00
INC04530,Low,Delay,Clearing Delay,Phone,Central,Agent_48,14,2,0,983,72,2025-04-22 14:40:00
INC04531,Low,Delay,Processing Queue,Email,East,Agent_92,20,6,0,3846,72,2025-01-11 20:25:00
INC04532,Critical,Transaction Mismatch,Amount Mismatch,Phone,East,Agent_95,4,1,0,214,4,2025-04-14 04:27:00
INC04533,High,Payment Failure,Beneficiary Error,Mobile App,West,Agent_85,1,2,0,187,24,2025-09-09 01:30:00
INC04534,Medium,Fraud Detection,Suspicious Login,Email,West,Agent_73,5,3,0,974,48,2025-06-18 05:44:00
INC04535,High,Fraud Detection,Card Fraud,Email,Central,Agent_118,16,2,0,453,24,2025-02-25 16:19:00
INC04536,Low,Payment Failure,Beneficiary Error,Phone,North,Agent_54,14,6,0,668,72,2025-07-05 14:45:00
INC04537,Low,Account Access,MFA Issue,Mobile App,Central,Agent_107,3,1,0,266,72,2025-06-30 03:20:00
INC04538,Low,Transaction Mismatch,Amount Mismatch,Mobile App,Central,Agent_100,3,3,0,1087,72,2025-09-10 03:23:00
INC04539,High,Fraud Detection,Account Takeover,Mobile App,North,Agent_79,2,0,0,432,24,2025-04-27 02:50:00
INC04540,Medium,Transaction Mismatch,Duplicate Transaction,Phone,North,Agent_101,23,2,0,794,48,2025-08-05 23:06:00
INC04541,Medium,Transaction Mismatch,Missing Transaction,Mobile App,North,Agent_99,5,4,0,305,48,2025-01-23 05:31:00
INC04542,Low,Delay,Interbank Delay,Phone,West,Agent_25,11,5,1,4565,72,2025-01-03 11:07:00
INC04543,High,Transaction Mismatch,Amount Mismatch,Mobile App,Central,Agent_27,19,2,0,580,24,2025-02-18 19:44:00
INC04544,Low,Payment Failure,Beneficiary Error,Mobile App,East,Agent_87,23,6,0,934,72,2025-03-29 23:35:00
INC04545,Medium,KYC/Documentation,Mismatch Info,Phone,North,Agent_96,5,4,1,3087,48,2025-07-17 05:11:00
INC04546,Medium,Account Access,Password Reset,Phone,West,Agent_42,5,6,0,142,48,2025-06-28 05:42:00
INC04547,Low,Delay,Processing Queue,Chat,North,Agent_76,19,0,0,2268,72,2025-08-17 19:12:00
INC04548,Low,Chargeback,Merchant Error,Email,Central,Agent_36,21,6,0,1354,72,2025-07-12 21:17:00
INC04549,Medium,KYC/Documentation,Verification Delay,Chat,West,Agent_110,18,6,0,2111,48,2025-01-04 18:59:00
INC04550,Medium,Payment Failure,Gateway Error,Phone,Central,Agent_20,21,1,0,474,48,2025-04-28 21:40:00
INC04551,High,Delay,Clearing Delay,Mobile App,West,Agent_17,2,6,1,1680,24,2025-06-28 02:41:00
INC04552,High,Delay,Interbank Delay,Mobile App,North,Agent_80,15,5,0,50,24,2025-01-10 15:22:00
INC04553,Critical,Account Access,Password Reset,Phone,East,Agent_31,12,1,0,139,4,2025-07-28 12:46:00
INC04554,Low,Delay,Clearing Delay,Mobile App,West,Agent_89,0,2,0,1604,72,2025-05-20 00:49:00
INC04555,Low,KYC/Documentation,Verification Delay,Email,South,Agent_76,14,4,0,519,72,2025-06-05 14:23:00
INC04556,Low,Account Access,MFA Issue,Phone,South,Agent_31,15,2,0,149,72,2025-09-02 15:19:00
INC04557,High,Fraud Detection,Account Takeover,Phone,East,Agent_90,1,1,1,,24,2025-05-05 01:39:00
INC04558,High,Transaction Mismatch,Amount Mismatch,Email,West,Agent_29,20,6,0,792,24,2025-09-06 20:01:00
INC04559,Low,KYC/Documentation,Verification Delay,Mobile App,Central,Agent_9,10,2,0,2114,72,2025-01-07 10:13:00
INC04560,High,Delay,Processing Queue,Chat,North,Agent_62,4,6,0,1179,24,2025-08-02 04:37:00
INC04561,Low,Delay,Processing Queue,Mobile App,North,Agent_43,1,4,0,2593,72,2025-02-27 01:27:00
INC04562,Medium,Transaction Mismatch,Missing Transaction,Mobile App,Central,Agent_56,8,5,0,829,48,2025-01-31 08:07:00
INC04563,Medium,Chargeback,Merchant Error,Mobile App,North,Agent_71,3,1,0,420,48,2025-04-14 03:38:00
INC04564,Low,KYC/Documentation,Missing Documents,Email,North,Agent_66,8,1,0,1846,72,2025-08-25 08:39:00
INC04565,High,Account Access,MFA Issue,Email,East,Agent_100,17,1,0,132,24,2025-09-08 17:33:00
INC04566,Medium,Transaction Mismatch,Missing Transaction,Mobile App,South,Agent_58,14,1,0,721,48,2025-04-21 14:22:00
INC04567,Medium,Fraud Detection,Card Fraud,Chat,East,Agent_63,16,6,0,529,48,2025-05-10 16:11:00
INC04568,High,Delay,Clearing Delay,Email,West,Agent_58,18,5,0,441,24,2025-06-20 18:22:00
INC04569,Low,Delay,Interbank Delay,Phone,East,Agent_3,23,3,0,3252,72,2025-03-19 23:42:00
INC04570,Low,Account Access,MFA Issue,Phone,South,Agent_58,17,0,0,375,72,2025-03-23 17:11:00
INC04571,Medium,Delay,Interbank Delay,Email,North,Agent_48,13,1,0,2360,48,2025-02-10 13:50:00
INC04572,High,Chargeback,Customer Dispute,Phone,East,Agent_14,20,2,0,622,24,2025-07-29 20:15:00
INC04573,Low,KYC/Documentation,Missing Documents,Phone,East,Agent_56,22,6,0,1321,72,2025-02-08 22:15:00
INC04574,Medium,Delay,Interbank Delay,Chat,North,Agent_78,9,5,0,2235,48,2025-06-06 09:38:00
INC04575,Medium,Delay,Processing Queue,Phone,Central,Agent_88,19,5,1,3315,48,2025-04-25 19:16:00
INC04576,Low,Payment Failure,Gateway Error,Mobile App,North,Agent_82,13,1,0,681,72,2025-03-24 13:50:00
INC04577,Low,Chargeback,Merchant Error,Mobile App,West,Agent_13,16,2,0,203,72,2025-08-05 16:04:00
INC04578,Low,Account Access,Locked Account,Mobile App,North,Agent_72,15,6,0,76,72,2025-02-22 15:48:00
INC04579,Medium,Account Access,MFA Issue,Phone,East,Agent_80,10,4,0,130,48,2025-01-16 10:47:00
INC04580,Low,Payment Failure,Beneficiary Error,Chat,North,Agent_5,15,3,0,336,72,2025-09-03 15:45:00
INC04581,High,Transaction Mismatch,Missing Transaction,Phone,West,Agent_45,1,2,0,423,24,2025-04-29 01:12:00
INC04582,Low,Account Access,Locked Account,Mobile App,East,Agent_83,5,1,0,203,72,2025-08-11 05:49:00
INC04583,High,Chargeback,Merchant Error,Email,East,Agent_10,19,5,0,885,24,2025-02-21 19:17:00
INC04584,Low,KYC/Documentation,Verification Delay,Email,South,Agent_57,2,1,0,2486,72,2025-01-20 02:00:00
INC04585,Medium,Delay,Interbank Delay,Email,West,Agent_65,22,6,0,2467,48,2025-09-06 22:48:00
INC04586,Low,Account Access,Locked Account,Chat,East,Agent_69,7,0,0,158,72,2025-03-30 07:39:00
INC04587,Low,Payment Failure,Gateway Error,Chat,West,Agent_52,2,5,0,631,72,2025-04-04 02:15:00
INC04588,Low,KYC/Documentation,Missing Documents,Chat,East,Agent_104,3,4,0,2730,72,2025-05-22 03:43:00
INC04589,Low,Fraud Detection,Account Takeover,Mobile App,South,Agent_16,5,4,0,966,72,2025-05-08 05:57:00
INC04590,Medium,KYC/Documentation,Missing Documents,Email,East,Agent_31,10,1,0,759,48,2025-08-25 10:57:00
INC04591,Low,Account Access,Locked Account,Mobile App,East,Agent_56,22,5,0,360,72,2025-05-09 22:09:00
INC04592,Low,Fraud Detection,Card Fraud,Chat,East,Agent_99,17,3,0,113,72,2025-03-26 17:00:00
INC04593,High,Chargeback,Merchant Error,Chat,North,Agent_61,23,1,1,,24,2025-06-16 23:33:00
INC04594,Medium,Transaction Mismatch,Duplicate Transaction,Email,West,Agent_3,16,0,0,401,48,2025-03-23 16:24:00
